Orthogroup	mouse	finch
OG0012673	BAE26804.1, AAH57446.1, sp|Q3UKJ7.2|SMU1_MOUSE, EDL05429.1, BAE35249.1, BAE40640.1, NP_067510.3	XP_002194018.1
OG0012674	NP_001162071.1, AAH57033.1, AAH79653.1, sp|Q6PGG6.1|GNL3L_MOUSE, NP_932778.1, XP_006528868.1, EDL07498.1	XP_030139000.3
OG0012675	XP_036018667.1, EDL10999.1, AAH89623.1, BAB27250.1, AAH56474.1, NP_001001493.1, sp|Q6ZWX0.1|ASTER_MOUSE	XP_041567707.1
OG0012676	XP_006514110.1, NP_081294.1, BAB24280.1, sp|Q9DAG6.1|GPRL1_MOUSE, EDL21748.1, NP_001360960.1	XP_030116010.3, XP_002191060.3
OG0012677	XP_006509747.2, sp|Q8CD26.2|S35E1_MOUSE, NP_808434.2, EDL10802.1, BAC27470.1, AAI15555.1, AAI15554.1	XP_030112539.3
OG0012678	EDL17250.1, NP_001028345.1, XP_006508359.1	XP_030141127.3, XP_030141128.3, XP_030141126.3
OG0012678	BAC65748.1	XP_032607605.2
OG0012679	BAE38331.1, BAB24308.1, BAC33058.1, sp|P61963.1|DCAF7_MOUSE, AAH48722.1, EDL34258.1, NP_082222.1	XP_002193882.2
OG0012680	XP_006522300.1, XP_017172523.1, sp|Q6AXF6.1|SIDT1_MOUSE, AAH79584.1, EDK98036.1, NP_932151.2, NP_001152891.1	XP_030122395.3, XP_030122389.3
OG0012681	BAC40630.1, BAB23530.1, AAH29187.1, BAB28572.1, EDL28494.1, sp|P63154.1|CRNL1_MOUSE, NP_080096.1	XP_002197363.1
OG0012682	NP_598548.1, BAC40491.1, BAE26326.1, EDL15493.1, BAE38680.1, sp|Q99L48.1|NMD3_MOUSE, AAH03842.1	XP_041574068.1
OG0012683	EDL30199.1, sp|Q9CWH1.1|ZBT8A_MOUSE, NP_082879.1, BAB27151.1, EDL30198.1, AAH17614.1	XP_002194073.4, XP_030146519.3, XP_030146518.3
OG0012684	EDL23533.1, AAH03424.1, BAD90524.1, BAC39052.1, NP_663463.1, sp|Q99LC9.1|PEX6_MOUSE, AAL06143.1	XP_030124755.3
OG0012685	BAE26607.1, NP_573490.3, EDL03338.1, BAC98027.1, AAK11317.1, sp|Q99P88.1|NU155_MOUSE, AAH50919.1	XP_041567109.1
OG0012686	NP_079572.2, AAH04089.1, EDL28179.1, sp|Q99KN2.1|CIAO1_MOUSE, BAC25915.1, BAB22008.1	XP_041576451.1
OG0012687	BAC37917.1, BAC39757.1, BAC29286.1, BAC25092.1, AAH03270.1, NP_001334512.1	XP_030139304.1
OG0012688	EDL30333.1, sp|Q8BVN8.1|IDLC_MOUSE, AAI22553.1, AAI18620.1, NP_780432.1, BAC36617.1	ACH44579.1, NP_001232320.1
OG0012689	BAB26644.1, AAH69876.1, EDL20011.1, NP_081432.2, sp|Q6P9R1.1|DDX51_MOUSE, AAH60646.1, BAE31347.1	XP_002196880.4
OG0012690	XP_030103845.1, AAH27173.1, BAE26104.1, sp|Q8R0A0.1|T2FB_MOUSE, NP_081092.1, EDL35815.1	XP_030128140.1
OG0012691	EDL01824.1, AAI41372.1, sp|B9EJ80.1|PDZD8_MOUSE, NP_001028394.2, AAI41371.1, BAE26187.1	XP_030132383.3
OG0012692	AAH83346.1, EDL22567.1, EDL00212.1, BAE30175.1, NP_035417.2, BAE29816.1	XP_002199111.3
OG0012693	BAF82000.1, sp|Q8R2Y3.1|DOLK_MOUSE, NP_808316.1, AAH26973.1, EDL08455.1, BAE26024.1	XP_030142672.3, XP_030142673.3
OG0012694	BAB27765.1, AAH27741.1, NP_084073.2, EDL15412.1, XP_036019296.1, sp|Q8K396.1|MND1_MOUSE, NP_001385591.1	XP_012428872.1, XP_002198464.1
OG0012695	AAI58048.1, NP_001074778.1, XP_036011263.1, sp|Q8VD65.3|PI3R4_MOUSE, AAI57948.1, EDL21109.1	XP_030120924.1, XP_032602649.2
OG0012696	AAH52172.1, sp|Q80VY9.1|DHX33_MOUSE, NP_848144.3, EDL12636.1, BAC28969.1, BAC39938.1	XP_030143685.3, XP_041575933.1
OG0012698	BAE38702.1, NP_001334544.1, EDL34775.1, XP_006534134.1	XP_030143371.3, XP_030143370.3, XP_032607557.2
OG0012699	AAH96622.1, BAB25689.1, NP_082371.1, EDL17746.1, sp|Q9D853.1|EFMT2_MOUSE, AAI16376.1	XP_012430141.3
OG0012700	AAH23956.1, NP_473434.2, EDL19914.1, sp|Q9ES34.3|UBE3B_MOUSE, AAG16783.3	XP_041575233.1, XP_041575232.1
OG0012701	sp|Q8VCC1.1|PGDH_MOUSE, BAE26850.1, AAH21157.1, NP_032304.2, EDL28603.1, AAB41825.1	XP_002188067.1
OG0012702	XP_036009809.1, EDL28702.1, NP_001157036.1, sp|Q3UMQ8.2|NAF1_MOUSE, BAE26040.1, AAH27148.1	XP_041571788.1, XP_030127292.3
OG0012703	AAI50733.1, XP_006516335.1, NP_082641.1, NP_001186714.1, BAB28807.2, EDL18655.1	XP_030130879.3, XP_030130878.3, XP_030130877.3
OG0012704	AAH26799.1, NP_775615.2, AAH88738.1, EDK97777.1, sp|Q8K3B1.2|FBSP1_MOUSE, AAH98203.1	XP_004176501.2
OG0012705	AAH26562.1, EDL37054.1, sp|Q8BXA5.1|CLP1L_MOUSE, NP_666159.2, BAC33311.1, BAE33624.1	XP_041570599.1, XP_041570598.1
OG0012706	AAH53020.1, BAC38331.1, sp|Q9JI39.1|ABCBA_MOUSE, AAH46818.1, NP_062425.1, AAF76889.1, AAH54793.1	XP_030124161.3
OG0012707	XP_011238860.1, AAH86628.1, CAE00176.1, sp|Q70KY4.1|FOXO6_MOUSE, NP_918949.1, EDL30429.1	XP_030146217.1, XP_041576681.1
OG0012708	EDL10876.1, BAE27718.1, AAH05422.1, NP_056566.2, sp|P61222.1|ABCE1_MOUSE, BAE39277.1	XP_030127716.1, XP_002188739.1
OG0012710	AAH21775.1, NP_083921.1, BAC28675.1, EDL19864.1, sp|Q8CBY0.1|GATC_MOUSE, BAB25446.1	XP_002199619.5, XP_030141461.3
OG0012711	EDL17714.1, sp|Q9DBL1.1|ACDSB_MOUSE, NP_080102.1, BAB23646.1, AAH54428.1	XP_002189490.6, XP_030132441.3, XP_030132443.3
OG0012713	XP_011243194.1, XP_030103452.1	XP_030128524.3, XP_030128500.3, XP_032604190.2, XP_030128506.3, XP_041572062.1, XP_032604185.2
OG0012714	XP_036010981.1	XP_030120872.1
OG0012714	AAH05756.1, BAE23246.1	XP_002187049.1
OG0012715	EDL01912.1, sp|Q8C079.2|STRP1_MOUSE, NP_705791.2, AAH23952.1	XP_030111637.3, XP_030111638.3, XP_030111639.3, XP_030111640.3
OG0012717	NP_082631.1, EDL30776.1, BAE26039.1, sp|Q8VCB1.1|NDC1_MOUSE, AAZ73086.1, AAH21337.1	XP_030134605.3
OG0012718	XP_030101165.1	XP_030131455.1
OG0012718	AAI38985.1, NP_780403.1, BAC27163.1, AAI38984.1, sp|Q8C0K5.1|GDC_MOUSE	XP_002191826.2
OG0012719	AAH58543.1, EDL37020.1, sp|A0PJN4.2|U2QL1_MOUSE, EDL37019.1, AAI16980.1, AAI16982.1, NP_001138634.1	XP_030121578.1
OG0012720	EDK97567.1, AAH38620.1, AAH85255.1, NP_758469.1, BAE36132.1, sp|Q8CHW4.1|EI2BE_MOUSE	XP_004176814.3
OG0012721	sp|Q80ZQ9.2|ABITM_MOUSE, BAC35079.1, XP_011248308.1, AAH48548.2, EDL02255.1, AAH26590.1, NP_001074889.1	XP_002189552.5
OG0012722	AAD09151.1, sp|O35304.1|VACHT_MOUSE, BAE34572.1, NP_068358.2, AAI37706.1, AAI20499.1, EDL24839.1	XP_012429929.4
OG0012723	pir||A46257, BAE22155.1, sp|P52950.1|DBX1_MOUSE, NP_001005232.1, AAH82541.1, EDL22974.1	XP_002187332.2
OG0012724	EDL11486.1, AAI16986.1, sp|Q8BTW3.1|EXOS6_MOUSE, BAB28033.1, BAC40407.1, NP_082550.1, AAI19083.1	XP_030137996.3
OG0012725	AAH04718.1, EDK99249.1, NP_062659.1, BAE33576.1, AAD02877.1, BAE21358.1, sp|P60122.1|RUVB1_MOUSE	XP_041574694.1
OG0012726	AAH04574.1, NP_067500.1, BAE40118.1, BAB26454.1, EDL41672.1, CAB89817.1, sp|Q9JJT0.1|RCL1_MOUSE	XP_030113366.3
OG0012728	EDK97782.1, NP_081631.2, sp|Q80XJ2.3|RN168_MOUSE, AAH46815.1, EDK97781.1, BAB29075.3, BAC35515.2	XP_041573933.1, XP_032606031.2
OG0012731	AAH62812.1, NP_081535.1, sp|P60898.1|RPB9_MOUSE	NP_001232494.1, ACH43636.1, XP_041568381.1, XP_041568380.1, XP_041568379.1
OG0012732	AAH39649.1, sp|P32233.1|DRG1_MOUSE, BAA01555.1, BAE25890.1, BAE33021.1, NP_031905.1	ACH45315.1, XP_032607064.1
OG0012733	NP_001343997.1, BAC40392.1, NP_031485.3, sp|P17427.2|AP2A2_MOUSE	XP_030131333.1, XP_012429622.2, XP_012429623.2, XP_012429624.2
OG0012734	NP_038952.1, EDL32572.1, BAB26356.1, BAA87912.1, AAH82609.1, sp|Q9QYL7.1|ABT1_MOUSE, BAC26353.1, ACJ65755.1	XP_030116672.3
OG0012735	EDL37139.1, NP_084533.1, AAH03322.1, sp|Q99LE3.1|LYSM3_MOUSE, XP_006517538.1, EDL37140.1	XP_002189465.3
OG0012736	ABS83504.1, NP_079656.1, EDL40941.1, EDL40942.1, sp|Q9D1M4.1|MCA3_MOUSE, BAB22723.1, AAH48466.1	XP_002199851.4
OG0012737	BAB26208.1, BAC26910.1, EDL12795.1, BAC28331.1, NP_081412.1, sp|Q9D7E3.1|OVCA2_MOUSE, AAM14630.1	XP_012424158.4
OG0012738	CAB90812.1, AAH29784.1, EDL18359.1, NP_067531.1, BAB27644.1, BAE30572.1, sp|Q9D0G0.1|RT30_MOUSE	XP_002196919.4
OG0012739	CAD01074.1, CAD01073.1, EDL33884.1, CAD88195.1, CAC94916.1, EDL33883.1, CAD01072.1	XP_030128590.1
OG0012740	EDL25136.1, EDL25135.1, AAH14688.1, BAC30210.1, EDL25137.1, NP_663585.2, sp|Q91YU8.2|SSF1_MOUSE	XP_041567591.1
OG0012741	NP_082657.1, AAH31400.1, EDL23694.1, sp|Q9D6J3.1|YJU2_MOUSE, BAB28900.1, EDL23429.1	XP_030112631.3, XP_032603775.2
OG0012742	NP_038564.1, sp|O35130.1|NEP1_MOUSE, AAC36006.1, EDK99747.1, BAC38322.1, AAH02004.1, NP_001396712.1	XP_002196218.2
OG0012743	BAH84763.1, EDL15439.1, AAB60491.1, sp|P48776.2|T23O_MOUSE, AAH18390.1, NP_064295.2, BAH84762.1	XP_002198679.1
OG0012744	XP_030103292.1	XP_030139521.1
OG0012744	BAE30391.1, AAH11308.1, NP_598820.2, BAE33914.1, sp|Q91VN6.2|DDX41_MOUSE	XP_002193843.4
OG0012745	BAB25852.1, BAB28023.1, AAH89501.1, NP_079870.1, AAH24881.1, EDK97183.1, sp|Q9CPW7.1|ZMAT2_MOUSE	XP_030139636.1
OG0012746	BAB22972.1, NP_079667.2, CBX86194.1, EDL11396.1, sp|Q9CXK8.1|NIP7_MOUSE, BAB29247.1, AAH03972.1	XP_002196193.2
OG0012747	BAE31824.1, BAE30977.1, BAC36961.1, AAH96469.1, EDL12094.1, NP_780433.1, sp|Q8BP48.1|MAP11_MOUSE	XP_002194619.1
OG0012748	NP_081175.2, BAE28662.1, BAB23890.1, EDL15026.1, sp|Q9CY97.1|SSU72_MOUSE, BAB31582.1, AAH16544.1	XP_030145256.1
OG0012749	AAB48514.1, AAB47764.1, EDL37578.1, NP_031550.2, AAI45873.1, sp|P97503.2|NKX32_MOUSE, AAI45875.1	XP_030126617.3
OG0012750	pdb|2CO9|A	XP_041568785.1
OG0012750	XP_011246681.1, XP_017175719.1, BAC30091.1, AAH80732.1	XP_012427558.1, XP_002198389.1
OG0012752	AAH80313.1, AAH57356.1, EDL30877.1, BAC98207.1, AAH58676.1, NP_932154.1, sp|Q6PDJ1.1|CAHD1_MOUSE	XP_041573734.1
OG0012753	BAB22901.1, NP_079977.3, BAB25393.1, BAC36257.1, sp|Q9CQA1.1|TPPC5_MOUSE, BAC37280.1, AAH49179.1	XP_041567683.1
OG0012754	BAE37662.1, sp|Q60571.1|CRHBP_MOUSE, NP_940800.1, BAE22406.1, prf||2119365A, EDL00904.1, AAH61247.1	XP_002190680.1
OG0012755	EDL39514.1, sp|Q8JZM7.1|CDC73_MOUSE, BAC38048.1, NP_666103.1, AAH31127.1, AAH27756.1	XP_002193129.1
OG0012756	BAE22683.1, AAH66015.1, EDL21562.1, NP_081522.1, sp|P62307.1|RUXF_MOUSE, BAB25551.1, AAI00500.1	XP_030117549.1
OG0012757	NP_084359.1, sp|Q9D2U5.1|LSMD1_MOUSE, BAB31406.1, EDL10498.1, AAH62267.1, AAH48499.1	XP_041568089.1, XP_041568088.1
OG0012758	BAB22936.1, BAE30577.1, sp|P59708.1|SF3B6_MOUSE, BAB22052.1, EDL01355.1, AAH19535.1, NP_079599.1	XP_002188838.1
OG0012759	BAC31038.1, AAH55460.1, BAE41070.1, EDL27084.1, sp|Q8BY71.1|HAT1_MOUSE, NP_080391.2	XP_002195803.3, XP_030133314.3
OG0012760	AAH69962.1, EDL03505.1, sp|Q6NSQ7.2|LTV1_MOUSE, XP_006512839.1, NP_852135.1, BAB27653.1, AAH67062.1	XP_002198200.3
OG0012761	sp|Q9D1C8.1|VPS28_MOUSE, AAN71982.1, AAH13535.1, EDL29596.1, EDL29597.1, NP_080118.1, BAB22945.1	XP_041570067.1
OG0012762	BAA81877.1, sp|P80317.3|TCPZ_MOUSE, EDL19498.1, AAH69917.1, CAA83432.1, BAE38294.1, BAE40041.1	XP_030144157.3
OG0012764	BAB26463.1, EDL37917.1	XP_030126999.3, XP_041572019.1, XP_012428980.4, XP_030126998.3, XP_041572016.1, XP_041572018.1, XP_041572017.1
OG0012766	XP_030106472.1, BAB26978.1, XP_006526339.1, BAC32636.1, EDK97173.1, AAH05637.2, NP_082312.3, sp|Q8BQX5.2|TMCO6_MOUSE	XP_002190453.2
OG0012767	BAE26451.1, sp|Q91YR7.1|PRP6_MOUSE, NP_598462.1, EDL07438.1, BAC38390.1, AAH23691.2, AAH14869.1	XP_030144767.1
OG0012768	AAH89369.2, AAH56165.2, BAE42233.1, EDL11968.1, XP_036019195.1, sp|Q7TND5.2|RPF1_MOUSE, NP_081647.2	XP_002187249.1
OG0012769	EDL24634.1, NP_056555.2, AAH34662.1, BAB22523.1, sp|O55102.2|BL1S1_MOUSE, CAA74108.1, EDK97025.1	XP_041567563.1
OG0012770	BAE22576.1, AAH85273.1, EDL38869.1, NP_694693.1, BAC33145.1, sp|Q8QZY9.1|SF3B4_MOUSE, AAH26567.1	XP_030147183.1
OG0012771	AAF04616.1, AAH28952.1, sp|Q9R0A0.1|PEX14_MOUSE, NP_062755.1, EDL14844.1, AAF04778.2, EDL14845.1	XP_030144968.1
OG0012772	NP_081034.1, BAB22664.1, sp|Q9D1Q1.1|MPH6_MOUSE, EDL11589.1, NP_001344162.1, NP_001344161.1, AAH08161.1	XP_002196771.3
OG0012773	pdb|6W1S|M, AAH68306.1, NP_080315.1, BAB28536.1, BAE35296.1, EDL30103.1, sp|Q9CZ82.1|MED18_MOUSE	XP_002188078.1
OG0012774	BAB22734.1, sp|Q9D1L9.1|LTOR5_MOUSE, AAH28547.1, BAE27046.1, EDL01899.1, NP_081050.2, EDL40817.1	XP_030111671.1
OG0012775	BAE27510.1, BAE29661.1, NP_690023.1, BAE29915.1, sp|Q6A068.2|CDC5L_MOUSE, EDL23430.1, AAH31480.1	XP_002191070.2
OG0012776	BAE27395.1, AAH54118.1, NP_001007568.1, sp|Q7TPE5.1|S7A6O_MOUSE, EDL11355.1, EDL11354.1	ACH44260.1, NP_001232031.1
OG0012777	BAE22882.1, NP_038958.2, BAE28852.1, sp|Q99K67.1|AASS_MOUSE, EDL13836.1, CAA12114.1, AAH05420.1	XP_030112794.3
OG0012778	EDL17786.1, EDL17787.1, prf||2122364B, BAD90199.1, BAA08912.1, NP_031426.2, sp|Q61824.2|ADA12_MOUSE, EDL17785.1	XP_002190205.4
OG0012779	BAD27264.1, BAE32319.1, sp|P83887.1|TBG1_MOUSE, NP_598785.1, EDL03890.1, AAH06581.1	XP_030112287.1
OG0012780	EDK98452.1, NP_598801.1, AAH10624.1, BAC25893.1, BAE36130.1, BAE31914.1, sp|Q91VR5.1|DDX1_MOUSE	XP_030125893.1
OG0012781	sp|Q9JI99.1|SGPP1_MOUSE, AAL07501.1, EDL36483.1, EDL36482.1, NP_109675.1, AAF90052.1, BAE29129.1, BAE32385.1	XP_002200384.4
OG0012782	AAH52199.1, NP_666328.2, sp|Q80WQ2.1|VAC14_MOUSE, BAC32886.1	XP_002188013.1, XP_030137928.3, XP_030137929.1, XP_030137927.3
OG0012784	EDL01440.1, AAI51170.1, AAI51169.1, NP_001074716.1, AAI51003.1	XP_041572957.1, XP_030131775.1, XP_002195476.1
OG0012785	AAH25891.1, sp|Q8R395.1|COMD5_MOUSE, EDL29623.1, EDL29624.1, BAB26663.1, XP_036015432.1, NP_079812.1	XP_030128441.1
OG0012786	AAG48552.1, sp|Q9EQK7.2|ICMT_MOUSE, AAI10696.1, AAH57132.1, BAE32399.1, NP_598549.1, EDL14933.1	XP_002192405.2
OG0012787	sp|P62311.2|LSM3_MOUSE, AAH54368.1, EDK99304.1, BAB22585.1, BAB25303.1, NP_080585.1	NP_001232226.1, ACH43704.1
OG0012788	AAH26784.1, XP_017167854.1, sp|Q9DA08.1|SGF29_MOUSE, BAB24506.1, BAE41445.1, NP_083615.3, BAE23890.1	XP_041575473.1
OG0012789	NP_082155.1, EDL04963.1, EDL04962.1, AAI58079.1, AAI47504.1, sp|Q9DC48.1|PRP17_MOUSE, BAB23380.1	XP_002194447.1
OG0012790	BAC31902.1, NP_001333703.1, BAE23809.1, NP_780663.1, sp|Q8R1F6.1|HID1_MOUSE, BAC67686.1, AAH24617.1	XP_004186154.2
OG0012791	AAH55470.1, BAB22688.1, BAB40846.1, sp|Q9D1P0.1|RM13_MOUSE, NP_081035.1, EDL29276.1, AAH60968.1	XP_030122485.1
OG0012792	AAI47756.1, AAI47755.1, BAE36866.1, XP_006532781.1, EDL34718.1, sp|P0C0A3.2|CHMP6_MOUSE, NP_001078967.1	XP_002195796.1
OG0012793	NP_001078969.2, sp|B1AR13.1|CISD3_MOUSE, NP_001351082.1, XP_006533092.1, AAI57904.1, AAI47743.1, AAI47740.1	XP_030112259.3
OG0012794	BAE28403.1, BAE33838.1, NP_083847.1, BAB22635.1, AAH21493.1, sp|Q9D1R2.1|KTI12_MOUSE, EDL30726.1	XP_041573646.1
OG0012795	BAE41660.1, EDL26263.1, BAC41187.2, XP_006511286.1, XP_011241056.1, NP_001028708.1, EDL26262.1	XP_030136950.1
OG0012796	BAB40862.1, sp|Q99N89.1|RM43_MOUSE, AAH65812.1, AAH27676.1, NP_444394.1, AAH48733.1, EDL41943.1	XP_032605082.2
OG0012798	BAC25283.1, BAB22497.1, AAH14832.1, BAE40264.1, EDL03299.1, NP_080672.3, sp|Q9DCA5.3|BRX1_MOUSE	XP_004177191.1
OG0012799	EDL03688.1, EDL03689.1, NP_997184.1, AAH31769.1, sp|Q8K0D7.1|GET1_MOUSE, EDL03686.1, EDL03687.1, BAE42815.1	XP_002189540.5
OG0012800	AAH98215.1, NP_062296.1, BAC34236.1, AAF72573.1, BAC26646.1, BAC32079.1, sp|Q9JLJ4.1|ELOV2_MOUSE	ACH46005.1, NP_001232477.1, ACH46004.1
OG0012801	NP_001356162.1, AAH44874.1, EDL30634.1, sp|Q811I0.1|ATPF1_MOUSE, EDL30635.1, NP_851383.2, EDL28506.1	NP_001232201.1, ACH44385.1
OG0012802	sp|O70326.1|GREM1_MOUSE, AAD54056.1, AAC40111.1, AAH15293.1, NP_035954.1, BAE34201.1, BAE37950.1, EDL27855.1	QAX24800.1, XP_002200528.4
OG0012803	BAC29751.1, EDL30194.1, NP_598650.2, XP_006502693.1, AAH21480.1, AAH49111.1, BAE25672.1, sp|Q80Y55.1|BSDC1_MOUSE	ACH43679.1, NP_001232166.1
OG0012804	QPG85855.1, BCZ76268.1, BCZ76294.1	ABD95517.1, ABD95530.1, YP_514819.1, ABD95504.1, ABD95543.1, ABD62294.1
OG0012805	AAA20235.1, AAH14296.1, CAJ18589.1, AAA21149.1, BAE34494.1	ACH43780.1, ACH43778.1, NP_001232325.1, ACH43781.1, ACH43779.1
OG0012806	BAE39697.1, AAH11152.1, NP_001030294.1, EDL41283.1, NP_081583.3, sp|Q91XA2.2|GOLM1_MOUSE, EDL41284.1, BAE21897.1, AAH98486.1	XP_002190415.3
OG0012807	CAA74671.1, sp|O35739.1|KLF9_MOUSE, CAJ18393.1, AAI38726.1, EDL41597.1, AAI38725.1, NP_034768.2, BAC26000.1	XP_030114615.1, XP_030114614.3
OG0012808	EDL00926.1, NP_033842.3, CAI84992.1, sp|P50429.3|ARSB_MOUSE, BAE32375.1, BAC38859.1, AAI50662.1, CAA63067.1, BAE34455.1	XP_002188440.5
OG0012809	pdb|6WUD|B, BAC28293.1, XP_036017315.1, BAC36642.1, BCH36769.1, EDL41579.1, AAL86400.1, sp|Q8R4P5.1|TMC1_MOUSE, NP_083229.1	XP_030114276.3
OG0012810	EDL39912.1, EDL39913.1, BAC33997.1, BAC33637.1, sp|Q8BGD4.1|SO4C1_MOUSE, AAI19023.1, AAT73731.1, EDL39914.1, NP_766246.1	XP_030114292.3
OG0012811	BAC39091.1, NP_848832.1, BAC31542.1, BAC32691.1, AAU93888.1, AAH53073.1, sp|Q8BGE9.1|RL3R1_MOUSE, AAO17677.1, EDL03286.1	XP_030114083.3
OG0012812	EDL09487.1, NP_001344435.1, AAH18187.1, NP_663331.1, sp|Q8VCZ7.1|ZBT7C_MOUSE, BAC32405.1, AAH70424.1, XP_036016935.1, XP_036016934.1	XP_030113967.3
OG0012814	sp|P59509.1|ATS19_MOUSE, XP_006525982.1, EDL09847.1, XP_030106318.1, XP_011245229.1, AAN10155.1, NP_780715.1, EDL09848.1, AAI50737.1	XP_030113965.3
OG0012815	NP_001351354.1, XP_017168129.1	XP_030114374.1
OG0012815	AAO72524.1	XP_041567131.1, XP_041567132.1, XP_012432828.2, XP_030114370.1, XP_030114361.1, XP_030114369.1
OG0012816	EDL38271.1, sp|Q9DCN1.1|NUD12_MOUSE, BAB22253.1, AAH57657.1, NP_080773.1, BAE28190.1	XP_030113789.2, XP_002187308.1, XP_030113791.1, XP_030113792.1
OG0012817	BAE21232.1, EDL02411.1, AAH34783.1, sp|Q8K202.2|RPA49_MOUSE, NP_001272729.1, EDL02410.1, BAA03266.1, NP_073722.1, BAC34409.1	XP_030113781.3
OG0012818	CAA29038.1, EDL03368.1, AAH11137.1, NP_038513.2, NP_001355349.1, sp|P06683.2|CO9_MOUSE, pdb|6CXO|A, pdb|6CXO|B, NP_001355350.1	XP_030113504.3
OG0012819	BAD32592.1, EDL02305.1, NP_001263284.1, sp|A2AIR5.1|NMD3A_MOUSE, XP_006537976.1, NP_001028523.1, BAE36983.1, XP_006537977.1, EDL02304.1	XP_012432859.4
OG0012820	BAD90307.1, EDL09842.1, BAC31776.1, BAC31633.1, AAI57986.1, NP_001074797.1, AAI51166.1, sp|Q5DTK1.3|CHSS3_MOUSE, AAI51165.1	XP_002188750.5
OG0012822	XP_006529941.1, XP_006529940.1, NP_001153412.1, BAC38187.1, EDL39970.1, NP_765999.3, sp|Q8CEZ4.2|MB214_MOUSE, AAH89525.1, BAC25245.1	XP_002192394.4
OG0012823	EDL39975.1, NP_808255.1, AAI07214.1, BAC45227.1, sp|Q8CHJ2.1|AQP12_MOUSE, BAE20816.1, AAI07213.1, NP_001153130.1, EDL39974.1	XP_030136568.3
OG0012824	AAH89038.1, sp|P42337.2|PK3CA_MOUSE, CDL93484.1, EDL34990.1, AAI30229.1, NP_032865.2	XP_030136402.1, XP_041574163.1, XP_030136399.1, XP_030136401.1
OG0012826	sp|Q8C8H8.1|KY_MOUSE, BAC32951.1, NP_077253.3, EDL21049.1, XP_006511710.1, CAC12744.2, EDL21050.1	XP_030136379.3, XP_041574149.1, XP_041574150.1
OG0012827	EDK97645.1, NP_444406.2, AAN10183.1, AAN27996.1, BAB33094.1, BAB33095.1, AAG28416.1, sp|Q9ESB3.2|HRG_MOUSE, AAH11168.1	XP_030135908.3
OG0012828	NP_690879.1, sp|Q8JZM4.1|DNER_MOUSE, AAK50342.1, BAC31995.1, BAB72175.1, AAH34634.1, AAM14419.1, AAH22636.1, EDL02170.1	XP_030135921.3
OG0012829	NP_038896.2, sp|P35385.3|HSPB7_MOUSE, BAC26743.1, EDL13373.1, AAH89584.1, CAB63266.1, AAF20023.1	XP_030145122.3, XP_030145121.3, XP_041574019.1
OG0012830	AAD56413.1, EDL39288.1, EDL39286.1, AAH31415.1, sp|Q8K2I3.3|FMO2_MOUSE, NP_001347842.1, EDL39287.1, NP_001347843.1, NP_061369.2	XP_030135599.3
OG0012831	XP_006501920.1, BAB18245.1, NP_071872.1, sp|Q9EPB7.1|GPR88_MOUSE, AAI57982.1, AAH51941.1, EDL12386.1, XP_006501919.1, BAB18246.1	XP_041573893.1
OG0012835	AAI57907.1, EDL39274.1, AAI58116.1, NP_001137428.1, sp|B2RXM4.1|NTM1B_MOUSE, AAI72048.1, XP_036020757.1, EDL39275.1	XP_041573818.1, XP_041573817.1
OG0012836	BAB32227.3, NP_084261.1, EDL30784.1, sp|Q8R2U7.1|LRC42_MOUSE, BAE41386.1, XP_036020444.1, AAH27203.1, AAH31894.1, EDL30785.1	XP_002197957.4
OG0012837	EDL20157.1, EDL20158.1, BAC25144.1, NP_877422.2, EDL20161.1, sp|Q3KQP7.3|SPO16_MOUSE, NP_780450.2, EDL20159.1, AAI06107.1	XP_041573728.1
OG0012838	EDL20144.1, NP_034408.1, AAB36829.1, AAC52959.1, sp|P70338.2|GFI1_MOUSE, NP_001254550.1, BAC40731.1, AAI52329.1	XP_030134487.3, XP_030134488.3
OG0012839	EDL39807.1, EDL39806.1, sp|A9Q751.1|PCDP1_MOUSE, NP_001108546.1, ABR25260.1, XP_017175371.1, XP_017175375.1, XP_006529467.1, EDL39808.1	XP_041573492.1
OG0012840	NP_001316772.1, XP_011236977.1, CAA39424.1, NP_034694.3, sp|Q04997.2|INHA_MOUSE, CAA49324.1, AAA39314.1, AAH56627.1, EDL00422.1	XP_002196450.4
OG0012841	AAB40901.1, AAH94317.1, NP_034184.1, EDL27093.1, AAA40412.1, sp|P40764.1|DLX2_MOUSE, BAE25991.1, AAA18487.1	XP_002196070.4, XP_030133322.3
OG0012842	NP_031551.1, XP_006495694.1, sp|O70445.1|BARD1_MOUSE, AAI28371.1, EDL00259.1, XP_006495695.1, BAE26486.1, AAC18095.1, AAI28372.1	XP_002189072.4
OG0012843	EDL31843.1, AAH10813.1, XP_006513279.1, XP_006513278.1, sp|Q91XD4.1|FTCD_MOUSE, AAH24078.1, NP_543121.1	XP_030132884.3, XP_041573440.1, XP_030132883.3
OG0012844	XP_006496044.1, NP_001343974.1, EDL00186.1, NP_666362.1, AAH32934.1, sp|Q8K087.1|CML2_MOUSE	XP_030133509.3, XP_030133508.3, XP_030133510.3, XP_012430410.4
OG0012846	AAI38437.1, NP_694751.1, AAL13056.1, AAL13055.1, AAI38436.1, XP_017176291.1, sp|Q8QZW2.1|FEV_MOUSE, EDL00354.1	XP_030133173.3, XP_030133174.3
