Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,acute/chronic,housing,region,sex,source_name
SRR11246646,RNA-Seq,100,1011620500,PRJNA610626,SAMN14307816,435336442,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857240,GSM4386807,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386807,SRP251749,CHR,G,VTA,male,Brain
SRR11246647,RNA-Seq,100,1010844200,PRJNA610626,SAMN14307816,430965445,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857240,GSM4386807,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386807,SRP251749,CHR,G,VTA,male,Brain
SRR11246223,RNA-Seq,100,1096348300,PRJNA610626,SAMN14307694,478898345,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857497,GSM4386714,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386714,SRP251749,A,G,VTA,female,Brain
SRR11246224,RNA-Seq,100,1154352600,PRJNA610626,SAMN14307694,518190788,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857497,GSM4386714,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386714,SRP251749,A,G,VTA,female,Brain
SRR11246225,RNA-Seq,100,1135841300,PRJNA610626,SAMN14307694,507885427,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857497,GSM4386714,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386714,SRP251749,A,G,VTA,female,Brain
SRR11246226,RNA-Seq,100,977937900,PRJNA610626,SAMN14307693,451065133,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857498,GSM4386715,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386715,SRP251749,A,G,VTA,female,Brain
SRR11246227,RNA-Seq,100,989838400,PRJNA610626,SAMN14307693,454186702,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857498,GSM4386715,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386715,SRP251749,A,G,VTA,female,Brain
SRR11246228,RNA-Seq,100,1007620900,PRJNA610626,SAMN14307692,437245836,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857499,GSM4386716,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386716,SRP251749,A,G,VTA,female,Brain
SRR11246229,RNA-Seq,100,1006559000,PRJNA610626,SAMN14307692,455388872,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857499,GSM4386716,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386716,SRP251749,A,G,VTA,female,Brain
SRR11246230,RNA-Seq,100,1000209200,PRJNA610626,SAMN14307692,450384737,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857499,GSM4386716,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386716,SRP251749,A,G,VTA,female,Brain
SRR11246231,RNA-Seq,100,787457400,PRJNA610626,SAMN14307691,337941918,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857500,GSM4386717,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386717,SRP251749,A,G,VTA,male,Brain
SRR11246232,RNA-Seq,100,795232700,PRJNA610626,SAMN14307691,342223847,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857500,GSM4386717,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386717,SRP251749,A,G,VTA,male,Brain
SRR11246233,RNA-Seq,100,805245500,PRJNA610626,SAMN14307691,346395620,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857500,GSM4386717,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386717,SRP251749,A,G,VTA,male,Brain
SRR11246234,RNA-Seq,100,1116311900,PRJNA610626,SAMN14307690,500174319,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857501,GSM4386718,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386718,SRP251749,A,G,VTA,male,Brain
SRR11246235,RNA-Seq,100,1131048300,PRJNA610626,SAMN14307690,515651159,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857501,GSM4386718,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386718,SRP251749,A,G,VTA,male,Brain
SRR11246236,RNA-Seq,100,1126656300,PRJNA610626,SAMN14307690,519325909,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857501,GSM4386718,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386718,SRP251749,A,G,VTA,male,Brain
SRR11246237,RNA-Seq,100,892995500,PRJNA610626,SAMN14307689,396430295,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857502,GSM4386719,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386719,SRP251749,A,G,VTA,male,Brain
SRR11246238,RNA-Seq,100,888699900,PRJNA610626,SAMN14307689,394202238,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857502,GSM4386719,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386719,SRP251749,A,G,VTA,male,Brain
SRR11246239,RNA-Seq,100,742963700,PRJNA610626,SAMN14307688,316378727,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857519,GSM4386720,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386720,SRP251749,A,G,VTA,male,Brain
SRR11246240,RNA-Seq,100,738207600,PRJNA610626,SAMN14307688,313087475,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857519,GSM4386720,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386720,SRP251749,A,G,VTA,male,Brain
SRR11246241,RNA-Seq,100,754384800,PRJNA610626,SAMN14307688,322574558,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857519,GSM4386720,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386720,SRP251749,A,G,VTA,male,Brain
SRR11246303,RNA-Seq,100,861936400,PRJNA610626,SAMN14307665,373219485,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857550,GSM4386743,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386743,SRP251749,A,G,VTA,female,Brain
SRR11246304,RNA-Seq,100,867270700,PRJNA610626,SAMN14307665,377758244,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857550,GSM4386743,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386743,SRP251749,A,G,VTA,female,Brain
SRR11246305,RNA-Seq,100,862841400,PRJNA610626,SAMN14307665,376675177,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857550,GSM4386743,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386743,SRP251749,A,G,VTA,female,Brain
SRR11246308,RNA-Seq,100,823067000,PRJNA610626,SAMN14307663,371164471,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857560,GSM4386745,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386745,SRP251749,A,G,VTA,male,Brain
SRR11246309,RNA-Seq,100,830256900,PRJNA610626,SAMN14307663,380744091,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857560,GSM4386745,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386745,SRP251749,A,G,VTA,male,Brain
SRR11246310,RNA-Seq,100,826941000,PRJNA610626,SAMN14307663,383238544,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857560,GSM4386745,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386745,SRP251749,A,G,VTA,male,Brain
SRR11246331,RNA-Seq,100,1060986500,PRJNA610626,SAMN14307655,464144879,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857138,GSM4386753,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386753,SRP251749,A,G,VTA,female,Brain
SRR11246332,RNA-Seq,100,1047219700,PRJNA610626,SAMN14307655,462549212,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857138,GSM4386753,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386753,SRP251749,A,G,VTA,female,Brain
SRR11246333,RNA-Seq,100,1055647500,PRJNA610626,SAMN14307752,476903367,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857139,GSM4386754,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386754,SRP251749,A,G,VTA,female,Brain
SRR11246334,RNA-Seq,100,1059291100,PRJNA610626,SAMN14307752,474382904,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857139,GSM4386754,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386754,SRP251749,A,G,VTA,female,Brain
SRR11246335,RNA-Seq,100,1014317000,PRJNA610626,SAMN14307752,442749788,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857139,GSM4386754,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386754,SRP251749,A,G,VTA,female,Brain
SRR11246336,RNA-Seq,100,897918500,PRJNA610626,SAMN14307751,383686855,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857140,GSM4386755,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386755,SRP251749,A,G,VTA,female,Brain
SRR11246337,RNA-Seq,100,911511600,PRJNA610626,SAMN14307751,394860797,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857140,GSM4386755,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386755,SRP251749,A,G,VTA,female,Brain
SRR11246338,RNA-Seq,100,872462900,PRJNA610626,SAMN14307751,373651435,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857140,GSM4386755,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386755,SRP251749,A,G,VTA,female,Brain
SRR11246339,RNA-Seq,100,1566180100,PRJNA610626,SAMN14307750,682970460,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857141,GSM4386756,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386756,SRP251749,A,G,VTA,male,Brain
SRR11246340,RNA-Seq,100,1555624900,PRJNA610626,SAMN14307750,707040362,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857141,GSM4386756,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386756,SRP251749,A,G,VTA,male,Brain
SRR11246341,RNA-Seq,100,1545227500,PRJNA610626,SAMN14307750,698994470,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857141,GSM4386756,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386756,SRP251749,A,G,VTA,male,Brain
SRR11246342,RNA-Seq,100,793603400,PRJNA610626,SAMN14307749,341607335,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857142,GSM4386757,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386757,SRP251749,A,G,VTA,male,Brain
SRR11246343,RNA-Seq,100,852131000,PRJNA610626,SAMN14307749,375676106,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857142,GSM4386757,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386757,SRP251749,A,G,VTA,male,Brain
SRR11246344,RNA-Seq,100,852778700,PRJNA610626,SAMN14307749,375075241,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857142,GSM4386757,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386757,SRP251749,A,G,VTA,male,Brain
SRR11246345,RNA-Seq,100,800801700,PRJNA610626,SAMN14307746,349151550,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857143,GSM4386758,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386758,SRP251749,A,G,VTA,male,Brain
SRR11246346,RNA-Seq,100,819407900,PRJNA610626,SAMN14307746,377316938,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857143,GSM4386758,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386758,SRP251749,A,G,VTA,male,Brain
SRR11246347,RNA-Seq,100,814787500,PRJNA610626,SAMN14307746,379598946,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857143,GSM4386758,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386758,SRP251749,A,G,VTA,male,Brain
SRR11246509,RNA-Seq,100,898965800,PRJNA610626,SAMN14307836,387059109,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857204,GSM4386787,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386787,SRP251749,CHR,SI,VTA,female,Brain
SRR11246510,RNA-Seq,100,967836400,PRJNA610626,SAMN14307836,426604575,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857204,GSM4386787,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386787,SRP251749,CHR,SI,VTA,female,Brain
SRR11246511,RNA-Seq,100,967965400,PRJNA610626,SAMN14307836,425715098,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857204,GSM4386787,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386787,SRP251749,CHR,SI,VTA,female,Brain
SRR11246512,RNA-Seq,100,1068718400,PRJNA610626,SAMN14307835,466762264,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857205,GSM4386788,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386788,SRP251749,CHR,SI,VTA,female,Brain
SRR11246513,RNA-Seq,100,1092234200,PRJNA610626,SAMN14307835,476185373,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857205,GSM4386788,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386788,SRP251749,CHR,SI,VTA,female,Brain
SRR11246514,RNA-Seq,100,1033785500,PRJNA610626,SAMN14307834,452222168,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857206,GSM4386789,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386789,SRP251749,CHR,SI,VTA,female,Brain
SRR11246515,RNA-Seq,100,1049760000,PRJNA610626,SAMN14307834,457795435,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857206,GSM4386789,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386789,SRP251749,CHR,SI,VTA,female,Brain
SRR11246516,RNA-Seq,100,1092151700,PRJNA610626,SAMN14307833,474433854,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857207,GSM4386790,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386790,SRP251749,CHR,SI,VTA,female,Brain
SRR11246517,RNA-Seq,100,1110999500,PRJNA610626,SAMN14307833,505745112,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857207,GSM4386790,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386790,SRP251749,CHR,SI,VTA,female,Brain
SRR11246518,RNA-Seq,100,1098536700,PRJNA610626,SAMN14307833,497608577,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857207,GSM4386790,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386790,SRP251749,CHR,SI,VTA,female,Brain
SRR11246519,RNA-Seq,100,1000739300,PRJNA610626,SAMN14307832,432562345,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857208,GSM4386791,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386791,SRP251749,CHR,SI,VTA,male,Brain
SRR11246520,RNA-Seq,100,1015786400,PRJNA610626,SAMN14307832,444909641,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857208,GSM4386791,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386791,SRP251749,CHR,SI,VTA,male,Brain
SRR11246521,RNA-Seq,100,976294100,PRJNA610626,SAMN14307832,422760319,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857208,GSM4386791,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386791,SRP251749,CHR,SI,VTA,male,Brain
SRR11246522,RNA-Seq,100,703924000,PRJNA610626,SAMN14307831,308595876,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857217,GSM4386792,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386792,SRP251749,CHR,SI,VTA,male,Brain
SRR11246523,RNA-Seq,100,714475100,PRJNA610626,SAMN14307831,326366023,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857217,GSM4386792,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386792,SRP251749,CHR,SI,VTA,male,Brain
SRR11246524,RNA-Seq,100,863441900,PRJNA610626,SAMN14307830,367260651,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857218,GSM4386793,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386793,SRP251749,CHR,SI,VTA,male,Brain
SRR11246525,RNA-Seq,100,879799100,PRJNA610626,SAMN14307830,377256434,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857218,GSM4386793,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386793,SRP251749,CHR,SI,VTA,male,Brain
SRR11246526,RNA-Seq,100,874885000,PRJNA610626,SAMN14307830,377362749,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857218,GSM4386793,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386793,SRP251749,CHR,SI,VTA,male,Brain
SRR11246527,RNA-Seq,100,3935182500,PRJNA610626,SAMN14307829,1729366632,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857219,GSM4386794,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386794,SRP251749,CHR,SI,VTA,male,Brain
SRR11246528,RNA-Seq,100,1057251900,PRJNA610626,SAMN14307829,458360719,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857219,GSM4386794,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386794,SRP251749,CHR,SI,VTA,male,Brain
SRR11246529,RNA-Seq,100,1051818800,PRJNA610626,SAMN14307829,475314765,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857219,GSM4386794,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386794,SRP251749,CHR,SI,VTA,male,Brain
SRR11246530,RNA-Seq,100,1045650900,PRJNA610626,SAMN14307829,470302407,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857219,GSM4386794,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386794,SRP251749,CHR,SI,VTA,male,Brain
SRR11246531,RNA-Seq,100,1139491100,PRJNA610626,SAMN14307828,513497491,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857220,GSM4386795,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386795,SRP251749,CHR,SI,VTA,male,Brain
SRR11246532,RNA-Seq,100,1153807500,PRJNA610626,SAMN14307828,528535599,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857220,GSM4386795,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386795,SRP251749,CHR,SI,VTA,male,Brain
SRR11246533,RNA-Seq,100,1150481800,PRJNA610626,SAMN14307828,532741251,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857220,GSM4386795,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386795,SRP251749,CHR,SI,VTA,male,Brain
SRR11246539,RNA-Seq,100,876685500,PRJNA610626,SAMN14307825,376549441,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857223,GSM4386798,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386798,SRP251749,CHR,SI,VTA,female,Brain
SRR11246540,RNA-Seq,100,885488800,PRJNA610626,SAMN14307825,381326304,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7857223,GSM4386798,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386798,SRP251749,CHR,SI,VTA,female,Brain
SRR11246541,RNA-Seq,100,898636200,PRJNA610626,SAMN14307825,386838968,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857223,GSM4386798,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386798,SRP251749,CHR,SI,VTA,female,Brain
SRR11246542,RNA-Seq,100,729459100,PRJNA610626,SAMN14307824,308142173,GEO,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX7857224,GSM4386799,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-12-01T00:00:00Z,GSM4386799,SRP251749,CHR,SI,VTA,female,Brain
